TCGA-OR-A5JM-01A	TCGA-OR-A5KT-01A	TCGA-PA-A5YG-01A	TCGA-FD-A62S-01A	TCGA-BT-A20P-01A	TCGA-E7-A7DU-01A	TCGA-XF-AAMX-01A	TCGA-XF-A9SW-01A	TCGA-DK-A2I2-01A	TCGA-OL-A5RY-01A	TCGA-E9-A1RB-01A	TCGA-D8-A1JM-01A	TCGA-A2-A259-01A	TCGA-C8-A1HG-01A	TCGA-AR-A1AL-01A	TCGA-D8-A1XV-01A	TCGA-A1-A0SE-01A	TCGA-A2-A4RX-01A	TCGA-E9-A1N4-01A	TCGA-AC-A23E-01A	TCGA-C5-A1BM-01A	TCGA-MU-A8JM-01A	TCGA-4J-AA1J-01A	TCGA-LP-A5U3-01A	TCGA-ZU-A8S4-01A	TCGA-F4-6806-01A	TCGA-DM-A28G-01A	TCGA-D5-6931-01A	TCGA-F4-6570-01A	TCGA-SS-A7HO-01A	TCGA-AA-3488-01A	TCGA-L5-A43C-01A	TCGA-06-5411-01A	TCGA-06-5856-01A	TCGA-QK-A8ZB-01A	TCGA-CN-6997-01A	TCGA-BA-A6DB-01A	TCGA-CR-5243-01A	TCGA-P3-A5QF-01A	TCGA-BA-6869-01A	TCGA-KL-8342-01A	TCGA-KO-8415-01A	TCGA-DV-5568-01A	TCGA-EU-5905-01A	TCGA-CZ-5984-01A	TCGA-B0-4713-01A	TCGA-B1-A47M-01A	TCGA-G7-6793-01A	TCGA-GL-6846-01A	TCGA-P4-AAVL-01A	TCGA-A4-8518-01A	TCGA-AB-2900-03A	TCGA-HT-7692-01A	TCGA-P5-A5F4-01A	TCGA-DD-A4NI-01A	TCGA-WX-AA44-01A	TCGA-CC-A8HS-01A	TCGA-DD-AAE4-01A	TCGA-UB-A7MA-01A	TCGA-49-6761-01A	TCGA-69-7763-01A	TCGA-97-A4M7-01A	TCGA-93-A4JQ-01A	TCGA-53-7626-01A	TCGA-05-4396-01A	TCGA-85-8288-01A	TCGA-90-7766-01A	TCGA-85-8276-01A	TCGA-3U-A98E-01A	TCGA-LK-A4O2-01A	TCGA-HZ-8005-01A	TCGA-IB-AAUU-01A	TCGA-IB-7889-01A	TCGA-SP-A6QF-01A	TCGA-QT-A5XP-01A	TCGA-RW-A68D-01A	TCGA-HC-8259-01A	TCGA-EJ-5507-01A	TCGA-V1-A8WV-01A	TCGA-HC-A6AS-01A	TCGA-EJ-5495-01A	TCGA-AG-3591-01A	TCGA-DX-A6BF-01A	TCGA-EB-A3Y7-01A	TCGA-EB-A5VU-01A	TCGA-D7-6519-01A	TCGA-EQ-8122-01A	TCGA-XE-A8H4-01A	TCGA-ET-A40P-01A	TCGA-DJ-A1QF-01A	TCGA-DJ-A2QC-01A	TCGA-EM-A22K-01A	TCGA-4X-A9FA-01A	TCGA-XM-AAZ3-01A	TCGA-B5-A11N-01A	TCGA-BG-A0MA-01A	TCGA-EY-A3L3-01A	TCGA-H5-A2HR-01A	TCGA-E6-A2P9-01A	TCGA-V4-A9EE-01A
cg11539883	0.926463419213994	0.917556212194043	0.685486378878822	0.497042442022319	0.943373074766053	0.585167869395331	0.170903648533144	0.914078984162914	0.585159685454714	0.902790138901878	0.956812931927257	0.975271306828061	0.906059099485413	0.91951742052422	0.932780120491689	0.961843896843709	0.950629262423413	0.869172724074813	0.949099936760245	0.945583315342023	0.907445300630239	0.908211519402117	0.85970217932516	0.93810910328607	0.845751204345196	0.862645087312239	0.906291781494839	0.934402868903359	0.921792100901565	0.904448114718276	0.94065701116356	0.930552222894702	0.813691452670452	0.788173894068729	0.820055591975681	0.925487051558955	0.891219884603224	0.899874859014504	0.767545618494386	0.457627561244236	0.826575544416621	0.890276995978781	0.932754823279013	0.907807960555981	0.930101818181647	0.914028220076983	0.91914146497493	0.955936822439133	0.964789583938554	0.885121233097919	0.917430963085531	0.962707010017174	0.940754551617692	0.942426278021336	0.901521528171248	0.920888413083746	0.946655476351698	0.821202399573475	0.960831575595043	0.878408582923558	0.907107107107107	0.835792479771537	0.893219783819194	0.881294964028777	0.838060856111398	0.900997099992601	0.95073594791329	0.882029940414059	0.916737454673475	0.929203119822966	0.889950918040928	0.920402054082022	0.931836550884083	0.921365013992753	0.897979091104351	0.873336418352369	0.938324853526831	0.878337366711948	0.905502547702509	0.938730595940434	0.928504479959865	0.893670020978518	0.857927329557011	0.963283038534758	0.953765290201074	0.937301995472945	0.931482533101251	0.694147028372153	0.938188241004827	0.923693313777517	0.93252921063472	0.916971774941448	0.928524532776674	0.678630275938644	0.902478861481266	0.778178538930864	0.929524173608635	0.925029818040889	0.892077754498802	0.897551991969613
cg11617975	0.403255333182955	0.0421586122811281	0.0377730401010146	0.0320482098635622	0.0397242225431567	0.0361276807249431	0.033209786308157	0.0340448404689884	0.0384584495129763	0.0978424864183275	0.0473960547270111	0.047857737883433	0.0567835374337299	0.0629345985247374	0.279032769600474	0.0298567126731576	0.06082331844196	0.0641152123209817	0.0437776981608505	0.0605674407646079	0.0435029898935534	0.0374778177093817	0.0265933624939808	0.040292377588451	0.0530240471907253	0.036386192236888	0.0524735111862733	0.0376796552237204	0.0362886563906321	0.03491452093814	0.0360689190408795	0.0398652200282773	0.0333533732596193	0.0367606762956747	0.0346978439290927	0.0312295082673785	0.0355403487213725	0.0380179874513139	0.0313496439091947	0.0509767579100521	0.0406248875617272	0.0325456694318239	0.0372912594037168	0.0474080637652135	0.0425855376709419	0.0439367875677554	0.0350219379315433	0.0459777271682276	0.032030616821874	0.0374315432659899	0.0311732296812278	0.0428210058593197	0.0384375131350095	0.0353168455406822	0.0311033690578371	0.0271063805987109	0.0423097327451393	0.0375666206272563	0.0259007151147933	0.0922881000100157	0.065328964575946	0.08015378911434	0.0916899740597886	0.0612874061460151	0.0964251399938083	0.0464790730014212	0.0565908340798307	0.0538740714859394	0.0539424210592804	0.0450306185878869	0.0388528735273079	0.0364908922419162	0.0493819242500304	0.0407115387881964	0.0403469836284232	0.0294619563598535	0.202156492212595	0.0383273254962941	0.0315606352405305	0.207410618876603	0.0524793075727044	0.0317484606148494	0.0507009633133098	0.0502355979476309	0.0334059340047113	0.0324781958071708	0.0352886147355915	0.0349483431378476	0.0327547085714804	0.102398787889305	0.0414533720631401	0.0311294037651035	0.0315082727839996	0.0637044360334775	0.0647087166849334	0.043030573304555	0.0561692550545343	0.0402565729015042	0.0416061461794462	0.0346988588924915
cg11651106	0.265927635762246	0.393143437718517	0.355623355706613	0.31258694681781	0.58769477967649	0.167344383725797	0.230445989146076	0.441001596559333	0.412764165832941	0.399650600296283	0.378930938293866	0.655273804520441	0.449380134075883	0.325475805548723	0.361731830418721	0.339089839344155	0.353387024980357	0.399079993163119	0.31627145477355	0.360757590457898	0.49897903238129	0.475980062337948	0.352589873658385	0.52897260206129	0.328258570583621	0.395285404168925	0.344491542764702	0.395155830002228	0.387766253103868	0.367294494021975	0.297912919213538	0.365129910418427	0.386794520304729	0.370280565205352	0.371914770073933	0.31114533052059	0.375369092250638	0.451324002561886	0.377427984074946	0.409103135277835	0.706047783424875	0.372580182812779	0.391097701502208	0.611469897682507	0.484283395363701	0.401172568814294	0.554872017650629	0.615681631360452	0.626488877449309	0.289425408774997	0.485530004596137	0.378740038227135	0.501640613954297	0.370489179301703	0.345182062969301	0.349862166527406	0.477997209301995	0.21078911284364	0.350767753054308	0.4124728256551	0.479115406027084	0.394644840955311	0.425801817531075	0.39895149861252	0.447476681955142	0.412292865041957	0.345672680743937	0.395312380333864	0.408703906447439	0.382538328978684	0.416539352901887	0.419925515909571	0.3796261204876	0.345948155352969	0.255369798351216	0.300377298487019	0.41099368857293	0.391550405041252	0.363344744954242	0.385737758105297	0.397229559737377	0.358531450032428	0.349847442320975	0.398216633512396	0.209968884335804	0.471249091427701	0.314847836971195	0.294296746737112	0.497147228186745	0.460788597780686	0.481052789873063	0.441987580372368	0.415063952273371	0.376837597529524	0.39903326850786	0.360560400991721	0.378036764835252	0.375028147446738	0.483382611401656	0.380187102757718
cg11711062	0.622604863330293	0.443719715458035	0.56014683173418	0.513286360337684	0.532904660650602	0.616399684322958	0.220272940302075	0.778240812893449	0.607005351456741	0.583926302130255	0.525503287211344	0.582250511961285	0.592367233621804	0.484342480955259	0.539120328203067	0.496693653716804	0.65304486544301	0.612305248619786	0.44902221672661	0.566452331998061	0.522812119749406	0.605407698361008	0.575189679030378	0.544242729410631	0.764301803767119	0.574250516969713	0.532398120319781	0.434427474728354	0.656674547866204	0.486974459207524	0.544334135098753	0.562944760262068	0.571546466566881	0.652185259520105	0.574573030501628	0.560512477478571	0.597304465066315	0.600423598107662	0.541461806199765	0.462714547625407	0.599394850512971	0.505241327555135	0.648793523701513	0.593451252441607	0.600292234352298	0.637172254663368	0.668003832039113	0.605945942044946	0.744483960068069	0.650523963282076	0.642793160302334	0.660048289626202	0.514929596382086	0.56885949045548	0.607096752553828	0.706516276152053	0.589393918966438	0.610072641711438	0.652522427308747	0.590568758007623	0.584147950123034	0.587223387646967	0.624855315214159	0.597870816231627	0.58176173997596	0.562697908430002	0.45532162798962	0.541895854729514	0.625571106595355	0.585682630486185	0.588521530771394	0.492666892917649	0.620198930524669	0.48735130619683	0.449370694561118	0.540469043810352	0.574572638427215	0.533881947055028	0.571935402669503	0.618079642635662	0.558095870896653	0.541716404958429	0.554384575506682	0.614390248588897	0.535483797093777	0.518819363662547	0.690116069198146	0.397516231612489	0.697783616133751	0.903310820467853	0.709380636312099	0.604438392580698	0.565012758123064	0.644428785916821	0.610791333194202	0.417849590921605	0.628490693518763	0.542341852354575	0.642860421971591	0.585523178871308
cg11731793	0.943602482023569	0.938098605769571	0.867085163038917	0.934116790191812	0.929012291024527	0.933460070271905	0.604950302399363	0.911149494833466	0.932492353529357	0.903420180304921	0.803765815773589	0.916530710338624	0.874266803552357	0.854734525357513	0.896872338216104	0.93291184234559	0.945890095328317	0.875599723638411	0.927249966397242	0.915161072870011	0.931623819716098	0.86810429608972	0.947140678451685	0.876256614227019	0.947808553958192	0.960329092224452	0.951234782070169	0.927638877885133	0.922233694057075	0.895775763238465	0.917964836568912	0.941260091093947	0.901225219374886	0.871660758566951	0.868027078919908	0.948615047551457	0.941400557997622	0.934438110663697	0.906078657009951	0.937867795279119	0.893779497116883	0.912967584887496	0.931509987947963	0.963307398536154	0.946248999946093	0.897029888680169	0.905151241470224	0.95000217372564	0.938553608047617	0.877096042769601	0.939010117222387	0.957765882146615	0.926527727712681	0.887385105707807	0.942157341897497	0.856858951097813	0.792658164133227	0.150988512241038	0.946014007403735	0.920701486847122	0.937938197870683	0.947161835748792	0.934944237918216	0.981598619896492	0.927940310229727	0.942328420267225	0.943258469175211	0.937000929083809	0.779409417801664	0.895031928424989	0.875206788529474	0.894530749497832	0.932411616268601	0.93638731983795	0.930307339600906	0.870488590070486	0.933198733312871	0.91316620406064	0.826249023593113	0.954627232698102	0.937993618400284	0.93537573437549	0.778911414812665	0.94324345695337	0.775925306081284	0.941409782505205	0.900230433915957	0.265583333741123	0.931300689622501	0.931080525936122	0.956372474648681	0.946202432641083	0.863041660590639	0.629378570577278	0.792523657657551	0.946884466828785	0.959759444633066	0.951987953654482	0.96813500253693	0.914333016040822
cg11809107	0.852956798636843	0.16151367098369	0.212743590475741	0.274944623759468	0.0612179903582846	0.0620033640620957	0.0679301766023441	0.499154177499717	0.318797031809868	0.382874859564557	0.185437313302666	0.643228243666198	0.39815747728259	0.177589514643282	0.280009555719672	0.135724975343038	0.225750567278748	0.209160156008124	0.14957807019879	0.202316907568676	0.190092249067736	0.282834235607021	0.138348762992621	0.129049707854296	0.443581974661693	0.319734265255144	0.235776277018615	0.223084759426733	0.2039359519401	0.102707921712027	0.100730716894779	0.478023899501267	0.171129363852599	0.150528973127507	0.256239066214182	0.0784322258300936	0.219021383966536	0.0850891736813785	0.330323934183429	0.134815820757041	0.102547281813104	0.144001662302324	0.147374643096605	0.150389481888458	0.21491362309732	0.211470358802129	0.0940796246466487	0.450462501101793	0.0717154196749217	0.055590461343294	0.232225375244043	0.899314007849407	0.800336699378864	0.590943015545117	0.144060248789915	0.230138817178916	0.126499965165774	0.0549305175514916	0.0517568548282581	0.405482280669226	0.392213794528621	0.333532308998664	0.328855295030163	0.357314940423483	0.1978358684209	0.180611604011199	0.177499332031547	0.454104941600562	0.356696576906107	0.357526990267678	0.431198059869531	0.187122796847869	0.607985357543385	0.182654675825303	0.244820938640842	0.189379613181889	0.0989690299544242	0.132047784573814	0.146948927900931	0.391310384892487	0.21158746497067	0.0790110174051731	0.110766473896516	0.324590684213524	0.0714181347845036	0.13850337187081	0.199548140213255	0.233273713354532	0.729918202442551	0.0612300230114323	0.632179025357046	0.490712665023156	0.0921877549585636	0.0517417765744132	0.140251391832466	0.0502150894173542	0.0402126109830751	0.0928287828903775	0.045911814460831	0.1727257694423
cg11841246	0.847737000008105	0.906054718912094	0.908569120979021	0.923082111427543	0.941556360430713	0.87867520340098	0.871594173175008	0.860987302486962	0.924404789006756	0.901380961213366	0.918145595455745	0.923656220148438	0.901531385405983	0.922281942734762	0.925987275893023	0.92840898893297	0.932981811315693	0.895188825684048	0.917943587236061	0.870187838806561	0.920743495566595	0.898422638052606	0.919178116301448	0.90100303148828	0.920480279155021	0.944829768312457	0.939072128267959	0.846960164613738	0.936071966882293	0.917047402792795	0.866725096202003	0.91524112144363	0.906023318793124	0.904626243971512	0.89137866717215	0.90161756989877	0.909523401190351	0.85888018314922	0.923278506604149	0.904001807959881	0.919721927935198	0.922023968838689	0.923250984988355	0.939141162122232	0.918984391399294	0.912073469395936	0.889237975159879	0.944280099048433	0.89245354137644	0.885469764667041	0.917494406673054	0.928312114294747	0.907404065511819	0.91037779179035	0.929035551514224	0.857914419425263	0.82407763741558	0.820466798306498	0.929323338834409	0.867417190961856	0.870743696425394	0.888216749097551	0.874242824177497	0.905268799491012	0.886902261820291	0.890697193391259	0.92492215349474	0.902743465935871	0.85311661315773	0.906444007509118	0.886693904472123	0.901058687339552	0.920937376280968	0.919294998444596	0.887742204300293	0.911614571253874	0.908226452288199	0.909252599542286	0.912298129986355	0.899124844846125	0.891649739122604	0.908511065359706	0.887411071543588	0.930108225322309	0.891300908525778	0.87575282943746	0.909208573705214	0.734828769379098	0.912442546858553	0.785042904660499	0.927938104772892	0.934566758905779	0.875409005650951	0.8390941652753	0.865881481653026	0.92909420546275	0.913737498749748	0.931230788824448	0.929551232181276	0.920733603633804
cg11908155	0.895591438667383	0.809812533155265	0.883830739839395	0.767845278958988	0.913147916028573	0.48033381095673	0.325436358697276	0.888860944831302	0.784735177236146	0.573354399590156	0.857226015666556	0.896882040071822	0.848105126905422	0.707160908610057	0.87550980750679	0.903472029148176	0.871710164965926	0.73508010777999	0.838512388267942	0.85962053237425	0.743163708152441	0.789692527045158	0.672952522085516	0.815149758039059	0.77070446642525	0.62099412132116	0.769048114015927	0.589728174595359	0.736058008118869	0.623445880800451	0.859592763126037	0.674649248896501	0.858294658289686	0.865870514112624	0.75565869469251	0.817804678080554	0.715018098562686	0.41958981714376	0.260773564498257	0.333706163768005	0.875048320574989	0.881881860756687	0.792238967151399	0.803505360968029	0.65803649355513	0.844102445197779	0.811514977081562	0.886034137882903	0.934215468632726	0.875695909462236	0.775149027488627	0.871410168768276	0.901053402194569	0.902134744438575	0.784040254584334	0.85640280401185	0.872718449878554	0.766266468563067	0.799806934612374	0.713392624129367	0.798212994532373	0.673502560262469	0.586566782311697	0.654715600695422	0.776406287120108	0.627211507376246	0.604579474353615	0.640342930351762	0.86098766436445	0.862451304477106	0.77015910420431	0.802333431098012	0.693252053374461	0.561730303371491	0.792454797042441	0.89571754483653	0.913435564598979	0.856690969342747	0.845900972800034	0.881392870257329	0.848216486528142	0.725311167403453	0.823539750265853	0.787029841813286	0.856296898220975	0.731457443990073	0.771219611568275	0.376414948081637	0.875811714844829	0.771629945713677	0.841855060742298	0.890409357903477	0.793503709867292	0.739520396333866	0.84371623798119	0.449318790441275	0.939384281980853	0.864222693838859	0.731338332390637	0.880060254493872
cg11945096	0.974789021069566	0.973004210561969	0.952824085651313	0.926101279679685	0.947924242378121	0.966307528169097	0.177544932206458	0.966248238706244	0.951191775773361	0.933922129314195	0.945923076303496	0.965773189313493	0.96400111652847	0.920509471444782	0.702286625711655	0.960543561750254	0.978405633541573	0.957597130187913	0.645550186654923	0.972184762352031	0.908238101317905	0.966818362514935	0.961608292146246	0.947432554059159	0.917553173114337	0.914176635654572	0.922081920717579	0.923867997098404	0.939744251959127	0.677152822478449	0.67223817882949	0.761187207993665	0.965668094090709	0.96182170665567	0.861487528867759	0.970782090452596	0.953290641393882	0.880024217077064	0.531719608488585	0.869368129745404	0.97895188400479	0.973572186501759	0.967078475456407	0.955949142085611	0.952316819950468	0.978108304072061	0.97025561228975	0.979076046403522	0.977173889762563	0.957260518046556	0.973268472511763	0.966844816448624	0.967040514810577	0.942528475250822	0.582869840520893	0.968883713381786	0.947318363623839	0.232503007441962	0.970388279164634	0.921345951629863	0.914118478151176	0.869775280898876	0.905045393659771	0.942468619246862	0.906622887803315	0.922417341398628	0.877006166887714	0.945802635207562	0.929312313400332	0.96890032854938	0.956303782850596	0.945159977229569	0.974462860855748	0.771761927289274	0.904180131221574	0.95493149325138	0.969313408285268	0.955824318986993	0.713254883712094	0.969636633795577	0.960386250077986	0.885975592671449	0.980251080607924	0.953800601891659	0.971118582830777	0.954431197825095	0.959822165612695	0.539761067599064	0.973646550172128	0.933826277367155	0.958205671077182	0.962369619633461	0.966980957178845	0.970529637476745	0.954592468475579	0.528827751744602	0.969513827348105	0.889107639684801	0.934563836726206	0.955023093716379
cg11953272	0.775601548180827	0.0304476222157809	0.0362191458700945	0.0266886584738317	0.0463300992383313	0.0230161969941038	0.479729146581048	0.0200920573766571	0.0445586491231924	0.0260413478032819	0.0287926170217646	0.0246336613724449	0.0307394735438472	0.101213200807718	0.233079976663894	0.0750282885322446	0.0270975498385712	0.0306182447326326	0.0244360798971734	0.287311501998674	0.0262512130925476	0.0221436312145878	0.0273387284825607	0.0448458875687043	0.0332079707805184	0.394667797633323	0.426980314821209	0.259558680102448	0.416602102886381	0.598949680223398	0.288209515286777	0.309286292054403	0.0261793943850467	0.0242808877760198	0.0226789512298489	0.0213456129781686	0.0912320779833105	0.0599270861422076	0.0236427009203941	0.0316112376094027	0.0267515175765536	0.0327338607704331	0.0298519015946577	0.0265427886001859	0.037317050828647	0.0330294670594494	0.0255802064711092	0.272051505518995	0.032336434708531	0.0227657555897448	0.0240568059515427	0.0337838460932625	0.379886065365433	0.027698424215718	0.391008548900307	0.131687335169841	0.0256788888297086	0.374406459774339	0.069116117914898	0.0614797136038186	0.243536853685369	0.0485561336047651	0.058390435923604	0.0459411239964318	0.227125147579693	0.0243241933910019	0.258670532948115	0.281489608935583	0.411279686462617	0.0335760084202694	0.272176787775606	0.0441469258404656	0.0412703692944599	0.0353627093005278	0.0349720257793414	0.0281495687886505	0.364932059276957	0.193375376320657	0.259953219194565	0.312200792758946	0.193886119215858	0.0261727474410085	0.0203726657526122	0.0561015079320994	0.0225312337193102	0.0267485259384388	0.335171367916581	0.0257091167789993	0.0394929218756817	0.0234098651144373	0.023838871005231	0.0482623068026279	0.0239378376931942	0.0187927296726636	0.0409127882161706	0.0393216258459805	0.0308500421948822	0.0256828840582048	0.0257641777416179	0.0285390277621772
cg11965331	0.484606340637437	0.809323291435911	0.632304189483218	0.753134628702407	0.932655249077785	0.643381724757584	0.264096771374827	0.647665693408425	0.726886835412005	0.892353399435373	0.83794007544836	0.929621850880588	0.857306442190752	0.772362301963611	0.707922784116476	0.362986247763027	0.609030293579386	0.895914167522359	0.515887126828042	0.628005735030331	0.457449192673643	0.935086858694043	0.891164776419461	0.926459314728384	0.636514868206946	0.836003544991024	0.898595536147975	0.606202484251506	0.950083731028701	0.522772165110817	0.940896925507208	0.713899836524824	0.552988890745913	0.862317094972229	0.79057535726512	0.800473281883889	0.926503642264456	0.826946491934316	0.86318745491162	0.499368513114716	0.941603499457974	0.897051206696158	0.806450816063305	0.916276474936904	0.90855061843033	0.897305431473355	0.799895900968852	0.949265706346395	0.947133869557082	0.833667837874538	0.92378626075211	0.953158994383699	0.924999159560337	0.920810500653899	0.594664062318272	0.874564631050458	0.619963390416801	0.309268605268255	0.755226098893243	0.757465241885569	0.832214028070885	0.786611491237205	0.786836530549054	0.806414968473462	0.410333156972955	0.866496738127715	0.86956276004173	0.879640391448507	0.81629610439868	0.82317948153787	0.802374697793332	0.925465308394475	0.928950619026868	0.595162217293774	0.52718632961369	0.532753343592169	0.921518209201508	0.843247394439682	0.559440011986204	0.929774249796314	0.909302864929699	0.866807968830063	0.507981522938676	0.616196391057761	0.59497502788425	0.550629127989287	0.777317100092611	0.575531467260672	0.921110317762498	0.908702025408913	0.886505061411115	0.944666298243727	0.936145661832037	0.93426755655714	0.90911829803397	0.715303739431437	0.951599074839819	0.958446895228453	0.957215293083692	0.888948766282414
cg11968647	0.931268004623128	0.94417913371609	0.944945719698387	0.921967578146707	0.94694157644584	0.905515386154072	0.93099969545983	0.942234445376032	0.948351399432705	0.924909532597866	0.935251604503238	0.925549663959615	0.93660831065763	0.931508376228916	0.884674808214168	0.938632338703628	0.939033700711307	0.927594260965577	0.885451863458901	0.896843978656341	0.948619351813553	0.939977972502787	0.938911357229167	0.948210210210106	0.945941939576969	0.953198831382679	0.942236306794598	0.938463753252856	0.933354385343115	0.936314913230823	0.889249676620981	0.925316782018611	0.888616571457745	0.892917657266902	0.912267259894123	0.933445809388053	0.924507852388512	0.910533140788871	0.93652063345171	0.933477074072346	0.921573619271536	0.933366403697589	0.924167602639207	0.946302389680222	0.940275170149466	0.89707620503063	0.919200771384168	0.930591320178973	0.936318113204697	0.924389389898671	0.930722683930662	0.91773547282778	0.934010378156411	0.929223427822006	0.937169917848766	0.90622868305458	0.923797414203532	0.88900546470999	0.931745703368367	0.871805132484071	0.848580752132564	0.91972913277668	0.878907957892703	0.886138571954053	0.896531109394104	0.943691994282901	0.924223517386042	0.943861056713329	0.859494028665743	0.936253424499346	0.911985279384608	0.92608738244753	0.915077800978664	0.902751649015556	0.923633905693784	0.943188326819625	0.940290294916545	0.9510287887821	0.92146025234186	0.938826304709263	0.929201718278587	0.92731654122341	0.927583342361257	0.925548940205947	0.93793601778486	0.919573176522695	0.933162664405316	0.754376614629348	0.919248081206335	0.704316697634911	0.947146343098545	0.93650861410297	0.916969641541611	0.92762324377262	0.889007752793764	0.94500465704979	0.902861590788158	0.935472619249404	0.941129720884244	0.926892072229618
cg11978048	0.0165897048582974	0.016582700406431	0.0166913307728395	0.0158559555499025	0.0165793196447693	0.0151891946568803	0.0134313883326204	0.0133958713941678	0.0162870426015186	0.0147914696264027	0.0200468835614688	0.0155857203127558	0.0133907742552118	0.0126204607166722	0.01253049790765	0.0128040776418755	0.0137201873108899	0.0188258574161454	0.11703332107296	0.0207625898536218	0.0154624517223517	0.0147733364225277	0.0151155358233209	0.0170059307757634	0.0149249681112739	0.0194155754358493	0.0117339859182677	0.0203679319581285	0.457214185389629	0.0206224970819458	0.0134577502167408	0.0175835206401554	0.0143750969588934	0.0118485617800032	0.0177812480915046	0.015078453795184	0.0155184597634598	0.0149609810751245	0.0149079864443339	0.0156997024678393	0.0148274204902985	0.0173836557649234	0.0138841752712389	0.016988641014618	0.0159406764633786	0.0143681431352905	0.0193345462444772	0.542120401934345	0.015437815984432	0.0137984724177262	0.0185800415313442	0.0165171284356541	0.0181919491397983	0.0191011217955226	0.0168022145158107	0.0163559420009901	0.015562520674207	0.0178325036378501	0.0185488467137721	0.0222598391874736	0.0241921982253474	0.0201901312811227	0.0234431066103182	0.0140156453715776	0.0213237542036075	0.0175387930923447	0.0160709859536472	0.0188057045530289	0.0154785080304799	0.0181157528314357	0.0201499947699335	0.0180654297871878	0.0172608933704803	0.0198545885271843	0.0199890608285125	0.0168887694561714	0.0179025621913698	0.0176688480629076	0.041523186277159	0.0162054333161756	0.0602319917189396	0.0125376197588294	0.0140408088401572	0.0165688427352169	0.020168664345773	0.0177992910596673	0.014068315034161	0.0133293793839339	0.0152635923438469	0.025906657343866	0.0168786148385366	0.0149256690017953	0.0142776639189609	0.0160725430570298	0.0163249639249655	0.0178996912989898	0.014470988696117	0.0180937942194326	0.0131358869987834	0.0157907014906872
cg12010476	0.904466807443656	0.883094149995316	0.560651758023949	0.700478647112085	0.643211632835149	0.527475287099393	0.895433311108403	0.789186182366401	0.717723830734088	0.872633487434166	0.405881394015332	0.906510034916319	0.88775999107569	0.516614715272981	0.862696993259722	0.715059092575161	0.801036137747647	0.856604518262882	0.839741940357656	0.625798749369977	0.912335465788169	0.908544714136007	0.852402504550796	0.898329889341831	0.888779566474145	0.888037837340188	0.860706000423104	0.898751496421835	0.897222668104548	0.916631411256495	0.891094265318816	0.864349291504188	0.233343406991754	0.229723306920669	0.579460370670611	0.768850241108682	0.718464659172658	0.869330480764687	0.916912740011775	0.636629829904666	0.694137782621141	0.898100798185166	0.859473588219702	0.839912587639568	0.750266280751276	0.811868685125832	0.668367856358514	0.862465485904294	0.648619022099838	0.358174438031149	0.502237356956633	0.940550168221862	0.170079971096489	0.429806532821812	0.900626071712923	0.904355426453889	0.916080628915439	0.895926059848273	0.897864288202269	0.793196450263033	0.77030561962887	0.814697197740593	0.794715135956404	0.788693263349827	0.316853840070582	0.865846078159408	0.705776885470061	0.816955692447927	0.885003465008962	0.827555727021006	0.780184377419509	0.834617043508759	0.780664057884689	0.592637841730027	0.468833801223993	0.594011089973969	0.661846709693007	0.442891077564966	0.778057383247618	0.751155150607893	0.569320436265996	0.907621606499227	0.37153428472999	0.649325984462953	0.276414798058103	0.927685549402531	0.821813826174652	0.777746540597985	0.90584500658547	0.857254532659884	0.901815052966743	0.927930159584492	0.87831912325075	0.776868962204583	0.755553569170368	0.737957313182715	0.644582626557924	0.828990108539868	0.929866121967925	0.165166631765843
cg12052957	0.88941859905973	0.904898599185526	0.891342863235484	0.891670023538253	0.868951012774658	0.787933226814944	0.851947414855191	0.747801723377722	0.875754550410823	0.816249273099014	0.88242811816578	0.927196562789352	0.886755233470384	0.866327690445376	0.880627917208466	0.865110667686718	0.868112298064282	0.856968339804285	0.86921407034786	0.855753785252269	0.80985917978092	0.810895792579014	0.896438894222054	0.784502177281382	0.876907815805631	0.886125099351643	0.914022878995434	0.856739253682157	0.912362489895575	0.887165488836281	0.819734188866402	0.906881652586315	0.812558118546509	0.838545790927804	0.82255477758013	0.900952795692762	0.914450405316288	0.754529096687076	0.812483810789474	0.875363878039265	0.408897249723698	0.903535487380941	0.902489606882014	0.79205037930744	0.875487882905619	0.823126614693628	0.886246808811442	0.907905579936202	0.922948742890673	0.820379535131767	0.866526814017198	0.881414290164799	0.885838058633575	0.874471941279665	0.897340548953801	0.813742496107134	0.770927218222931	0.777208352059629	0.924073584152421	0.845718414521581	0.828886928114088	0.89235723178175	0.870617982069845	0.882024751403886	0.88916221647402	0.855241433000028	0.914443579003681	0.83664138577274	0.821417648163607	0.831057175947402	0.818630727266803	0.836813007952588	0.881559849313756	0.688287348062775	0.82525519922918	0.766609530591572	0.862037630582642	0.860628159986861	0.895688422369171	0.907822842403038	0.878788444089511	0.915150497684797	0.825317827894174	0.85399907803192	0.77261855190265	0.874640352871569	0.879201083061417	0.762599380969019	0.844278255207824	0.757316258430417	0.906486693848432	0.901973050271657	0.858045178529813	0.760621285198291	0.776556940795855	0.901401612105686	0.929075007733116	0.911714579102822	0.934474322959469	0.875120821461172
